model,model_label,params,training,example_index,hop,question,load_status,context_available,failure_mode,gold_any_in_context,gold_all_in_context,evidence_support_ratio,answer_set_error,em,f1,precision,recall,missing_count,extra_count,gold_answer_count,pred_answer_count
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,986,2,who are the directors of the films starred by [Shirley Henderson],valid_json,True,partial overlap: incomplete answer set,True,True,1.0,partial: incomplete answer set,0.0,0.888888888888889,1.0,0.8,1,0,5,4
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,987,2,what are the films that have the same actor of [A Most Wanted Man],valid_json,True,reasoning / path selection failure,True,False,1.0,exact miss,0.0,0.0,0.0,0.0,13,11,13,37
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,988,2,the director of [Bound for Glory] is also the director of which movies,valid_json,True,partial overlap: incomplete answer set + extra answers,True,False,1.0,partial: missing + extra,0.0,0.27906976744186046,0.17647058823529413,0.6666666666666666,3,28,9,34
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,989,2,who directed the films written by [Howard Teichmann],valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,990,2,which movies share the same director of [Kagemusha],valid_json,True,retrieval miss,False,False,1.0,partial: missing + extra,0.0,0.35714285714285715,0.8333333333333334,0.22727272727272727,17,1,22,6
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,991,2,what genres do the films directed by [Walter Salles] fall under,valid_json,True,hallucination / grounding failure,True,False,0.125,exact miss,0.0,0.0,0.0,0.0,6,1,6,1
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,992,2,the director of [Girls Just Want to Have Fun] also directed which movies,valid_json,True,retrieval miss,False,False,1.0,exact miss,0.0,0.0,0.0,0.0,1,34,1,38
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,993,2,who starred together with [Martin LaSalle],valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,994,2,who are the writers of the movies acted by [Kathryn Hays],valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,995,2,the director of [The Time Traveler's Wife] is also the director of which films,valid_json,True,retrieval miss,False,False,1.0,exact miss,0.0,0.0,0.0,0.0,2,1,2,1
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,996,2,the actor [Michael Clarke Duncan] is a co-star of who,valid_json,True,partial overlap: incomplete answer set,True,False,1.0,partial: incomplete answer set,0.0,0.6153846153846153,1.0,0.4444444444444444,10,0,18,8
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,997,2,the screenwriter of [Baby the Rain Must Fall] also wrote which movies,valid_json,True,retrieval miss,False,False,1.0,exact miss,0.0,0.0,0.0,0.0,5,19,5,44
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,998,2,who acted together with [Varun Dhawan],valid_json,True,"correct answer, unsupported evidence",True,True,0.3333333333333333,correct,1.0,1.0,1.0,1.0,0,0,2,2
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,999,2,which person wrote the films acted by [Vittorio Mezzogiorno],valid_json,True,"correct answer, unsupported evidence",True,True,0.5,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1000,3,the films that share directors with the film [Catch Me If You Can] were in which languages,valid_json,True,retrieval miss,False,False,1.0,partial: missing + extra,0.0,0.22222222222222218,0.13043478260869565,0.75,1,20,4,73
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1001,3,who starred movies for the director of [Written on the Wind],valid_json,True,partial overlap: incomplete answer set + extra answers,True,False,1.0,partial: missing + extra,0.0,0.08695652173913045,0.3333333333333333,0.05,19,2,20,3
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1002,3,the films that share actors with the film [Creepshow] were in which languages,valid_json,True,retrieval miss,False,False,0.125,partial: overgeneration,0.0,0.16,0.08695652173913043,1.0,0,21,2,39
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1003,3,what were the release years of the films that share writers with the film [Grown Ups 2],valid_json,True,retrieval miss,False,False,1.0,partial: missing + extra,0.0,0.13333333333333333,0.2,0.1,9,4,10,5
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1004,3,who is listed as director of the films starred by [The Inner Circle] actors,valid_json,True,retrieval miss,False,False,0.5,partial: missing + extra,0.0,0.05714285714285715,0.2,0.03333333333333333,29,4,30,42
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1005,3,the films that share directors with the film [The Dance of Reality] were in which genres,valid_json,True,retrieval miss,False,False,1.0,partial: overgeneration,0.0,0.5,0.3333333333333333,1.0,0,4,2,6
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1006,3,what genres do the films that share directors with [Scarlet Street] fall under,valid_json,True,partial overlap: incomplete answer set + extra answers,True,False,1.0,partial: missing + extra,0.0,0.5454545454545454,0.75,0.42857142857142855,4,1,7,4
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1007,3,who are the directors of the movies written by the writer of [She],valid_json,True,retrieval miss,False,False,1.0,exact miss,0.0,0.0,0.0,0.0,1,1,1,1
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1008,3,the movies that share actors with the movie [Waxworks] were in which languages,valid_json,True,partial overlap: incomplete answer set,True,False,1.0,partial: incomplete answer set,0.0,0.8571428571428571,1.0,0.75,1,0,4,3
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1009,3,who directed movies for the writer of [The Broken Circle Breakdown],valid_json,True,"correct answer, unsupported evidence",True,True,0.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1010,3,when did the movies starred by [Jupiter Ascending] actors release,valid_json,True,partial overlap: incomplete answer set + extra answers,True,False,1.0,partial: missing + extra,0.0,0.34285714285714286,0.2222222222222222,0.75,2,21,8,27
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1011,3,the films that share actors with the film [Buchanan Rides Alone] are directed by who,valid_json,True,partial overlap: incomplete answer set,True,False,1.0,partial: incomplete answer set,0.0,0.06666666666666667,1.0,0.034482758620689655,28,0,29,1
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1012,3,when did the films written by [Send Me No Flowers] writers release,valid_json,True,retrieval miss,False,False,1.0,partial: missing + extra,0.0,0.32432432432432434,0.2222222222222222,0.6,4,21,10,27
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1013,3,who are the writers that the actors in their films also appear in the film [The Creature Wasn't Nice],valid_json,True,partial overlap: incomplete answer set,True,False,1.0,partial: incomplete answer set,0.0,0.125,1.0,0.06666666666666667,14,0,15,1
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1014,3,when did the movies starred by [Spencer's Mountain] actors release,valid_json,True,partial overlap: incomplete answer set,True,False,1.0,partial: incomplete answer set,0.0,0.04878048780487806,1.0,0.025,39,0,40,25
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1015,3,what genres are the movies starred by [Trog] actors,valid_json,True,partial overlap: incomplete answer set + extra answers,True,False,1.0,partial: missing + extra,0.0,0.7000000000000001,0.5833333333333334,0.875,1,5,8,12
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1016,3,who are the screenwriters that the directors of their movies also directed [The End of the Affair],valid_json,True,hallucination / grounding failure,True,False,0.3333333333333333,partial: missing + extra,0.0,0.05263157894736842,0.5,0.027777777777777776,35,1,36,2
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1017,3,what are the languages spoken in the movies whose actors also appear in [Hard Rain],valid_json,True,retrieval miss,False,False,1.0,partial: missing + extra,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1,3,3
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1018,3,what are the genres of the movies whose writers also wrote [Ex-Lady],valid_json,True,partial overlap: incomplete answer set,True,False,1.0,partial: incomplete answer set,0.0,0.5714285714285715,1.0,0.4,3,0,5,2
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1019,3,who starred films for the director of [Flickering Lights],valid_json,True,partial overlap: incomplete answer set + extra answers,True,False,1.0,partial: missing + extra,0.0,0.75,0.75,0.75,1,1,4,4
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1020,3,what are the genres of the movies whose actors also appear in [Scarface],valid_json,True,partial overlap: incomplete answer set,True,False,1.0,partial: incomplete answer set,0.0,0.21052631578947367,1.0,0.11764705882352941,15,0,17,2
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1021,3,what genres do the movies that share directors with [Squirm] fall under,valid_json,True,partial overlap: incomplete answer set + extra answers,True,False,1.0,partial: missing + extra,0.0,0.1818181818181818,0.1111111111111111,0.5,1,8,2,9
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1022,3,which person wrote the films acted by the actors in [The Slingshot],valid_json,True,retrieval miss,False,False,0.3333333333333333,exact miss,0.0,0.0,0.0,0.0,15,2,15,2
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1023,3,who are the directors that the actors in their films also appear in the film [The Birdcage],valid_json,True,retrieval miss,False,False,1.0,exact miss,0.0,0.0,0.0,0.0,99,1,99,1
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1024,3,the films that share writers with the film [The Unsinkable Molly Brown] were in which genres,valid_json,True,partial overlap: incomplete answer set + extra answers,True,False,1.0,partial: missing + extra,0.0,0.5263157894736842,0.45454545454545453,0.625,3,6,8,11
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1025,3,who starred in the movies whose writers also wrote [A Very Potter Musical],valid_json,True,"correct answer, unsupported evidence",True,True,0.0,correct,1.0,1.0,1.0,1.0,0,0,4,4
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1026,3,when did the movies release whose actors also appear in the movie [Winter Passing],valid_json,True,retrieval miss,False,False,1.0,exact miss,0.0,0.0,0.0,0.0,4,1,4,1
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1027,3,who are the directors of films whose writers also wrote [People Like Us],valid_json,True,retrieval miss,False,False,0.5,partial: missing + extra,0.0,0.09999999999999999,0.05555555555555555,0.5,1,17,2,40
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1028,3,who directed films for the writer of [Deathstalker II],valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1029,3,the films written by the writer of [Lions for Lambs] starred who,valid_json,True,retrieval miss,False,False,1.0,exact miss,0.0,0.0,0.0,0.0,9,3,9,3
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1030,3,what are the genres of the films whose screenwriters also wrote [Summer Hours],valid_json,True,partial overlap: incomplete answer set + extra answers,True,False,1.0,partial: missing + extra,0.0,0.5,0.5,0.5,1,1,2,2
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1031,3,what were the release dates of films starred by actors in [The Teahouse of the August Moon],valid_json,True,retrieval miss,False,False,1.0,partial: incomplete answer set,0.0,0.3,1.0,0.17647058823529413,28,0,34,6
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1032,3,who are the actors in the films directed by the director of [The Mirror Has Two Faces],valid_json,True,reasoning / path selection failure,True,False,1.0,exact miss,0.0,0.0,0.0,0.0,2,30,2,31
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1033,3,the films that share directors with the film [The Vanishing American] were in which languages,valid_json,True,retrieval miss,False,False,1.0,partial: incomplete answer set,0.0,0.6666666666666666,1.0,0.5,1,0,2,1
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1034,3,who wrote movies that share directors with the movie [The Comebacks],valid_json,True,partial overlap: incomplete answer set,True,False,1.0,partial: incomplete answer set,0.0,0.6666666666666666,1.0,0.5,1,0,2,1
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1035,3,when did the movies release whose writers also wrote [Birdy],valid_json,True,retrieval miss,False,False,0.5,partial: overgeneration,0.0,0.0689655172413793,0.03571428571428571,1.0,0,27,1,28
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1036,3,which person directed the films acted by the actors in [Kid Millions],valid_json,True,retrieval miss,False,False,1.0,exact miss,0.0,0.0,0.0,0.0,1,1,1,1
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1037,3,what are the genres of the films whose actors also appear in [The 40-Year-Old Virgin],valid_json,True,reasoning / path selection failure,True,False,1.0,exact miss,0.0,0.0,0.0,0.0,5,1,5,1
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1038,3,when did the films release whose directors also directed [The Red Violin],valid_json,True,retrieval miss,False,False,1.0,partial: missing + extra,0.0,0.06896551724137931,0.037037037037037035,0.5,1,26,2,27
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1039,3,who are the directors of films whose writers also wrote [Trust],valid_json,True,hallucination / grounding failure,True,False,0.0,partial: missing + extra,0.0,0.3333333333333333,0.5,0.25,3,1,4,2
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1040,3,what types are the films directed by the director of [Min and Bill],valid_json,True,retrieval miss,False,False,1.0,partial: overgeneration,0.0,0.125,0.06666666666666667,1.0,0,14,1,15
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1041,3,the movies that share directors with the movie [Rosewood] were released in which years,valid_json,True,retrieval miss,False,False,1.0,partial: missing + extra,0.0,0.2222222222222222,0.16666666666666666,0.3333333333333333,6,15,9,18
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1042,3,who acted in the films directed by the director of [The Stupids],valid_json,True,retrieval miss,False,False,1.0,partial: missing + extra,0.0,0.12121212121212123,0.2857142857142857,0.07692307692307693,24,5,26,34
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1043,3,who are the directors of films whose writers also wrote [Salome's Last Dance],valid_json,True,hallucination / grounding failure,True,False,0.06666666666666667,partial: missing + extra,0.0,0.1818181818181818,0.5,0.1111111111111111,8,1,9,18
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1044,3,what were the release dates of movies written by the writer of [Mary and Martha],valid_json,True,hallucination / grounding failure,True,False,0.08333333333333333,partial: missing + extra,0.0,0.11764705882352941,0.125,0.1111111111111111,8,7,9,8
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1045,3,what genres are the movies starred by [Julie] actors,valid_json,True,retrieval miss,False,False,1.0,partial: missing + extra,0.0,0.4444444444444445,0.4,0.5,4,6,8,10
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1046,3,what genres do the films that share actors with [22 Jump Street] fall under,valid_json,True,hallucination / grounding failure,True,False,0.5,partial: missing + extra,0.0,0.7777777777777777,0.875,0.7,3,1,10,8
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1047,3,the films that share directors with the film [Billy Elliot] were in which languages,valid_json,True,retrieval miss,False,False,1.0,exact miss,0.0,0.0,0.0,0.0,1,1,1,1
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1048,3,who wrote movies that share actors with the movie [Jarhead],valid_json,True,retrieval miss,False,False,1.0,exact miss,0.0,0.0,0.0,0.0,49,1,49,1
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1049,3,who are the directors that the actors in their movies also appear in the movie [Candleshoe],valid_json,True,reasoning / path selection failure,True,False,1.0,exact miss,0.0,0.0,0.0,0.0,52,9,52,33
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1050,3,what genres are the films written by [Mac and Me] screenwriters,valid_json,True,partial overlap: overgeneration,True,False,1.0,partial: overgeneration,0.0,0.25,0.14285714285714285,1.0,0,12,2,14
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1051,3,what are the languages spoken in the movies whose directors also directed [Pulp Fiction],valid_json,True,partial overlap: incomplete answer set,True,False,1.0,partial: incomplete answer set,0.0,0.5,1.0,0.3333333333333333,2,0,3,1
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1052,3,which person directed the movies starred by the actors in [Common],valid_json,True,retrieval miss,False,False,1.0,exact miss,0.0,0.0,0.0,0.0,11,1,11,1
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1053,3,what were the release years of the movies that share directors with the movie [The Package],valid_json,True,reasoning / path selection failure,True,False,1.0,exact miss,0.0,0.0,0.0,0.0,11,2,11,2
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1054,3,who starred in the movies whose director also directed [What Ever Happened to Baby Jane?],valid_json,True,partial overlap: incomplete answer set + extra answers,True,False,1.0,partial: missing + extra,0.0,0.041666666666666664,0.5,0.021739130434782608,45,1,46,2
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1055,3,the movies that share actors with the movie [City of Hope] were in which genres,valid_json,True,partial overlap: overgeneration,True,False,1.0,partial: overgeneration,0.0,0.5384615384615384,0.3684210526315789,1.0,0,12,7,38
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1056,3,who are the writers that the directors of their films also directed [Lili Marleen],valid_json,True,hallucination / grounding failure,True,False,0.3333333333333333,partial: missing + extra,0.0,0.2,0.5,0.125,7,1,8,2
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1057,3,who are the screenwriters that the directors of their movies also directed [100 Girls],valid_json,True,correct grounded answer,True,True,1.0,correct,1.0,1.0,1.0,1.0,0,0,1,1
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1058,3,who are the directors that the actors in their films also appear in the film [Belle Starr],valid_json,True,retrieval miss,False,False,1.0,exact miss,0.0,0.0,0.0,0.0,55,1,55,1
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1059,3,when did the films directed by the [Return of the Fly] director release,valid_json,True,retrieval miss,False,False,1.0,exact miss,0.0,0.0,0.0,0.0,2,27,2,27
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1060,3,when did the films starred by [Falling Down] actors release,valid_json,True,hallucination / grounding failure,True,False,0.6666666666666666,partial: missing + extra,0.0,0.6153846153846154,0.7692307692307693,0.5128205128205128,19,6,39,26
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1061,3,which person wrote the films acted by the actors in [Citadel],valid_json,True,retrieval miss,False,False,0.5,exact miss,0.0,0.0,0.0,0.0,1,12,1,40
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1062,3,what genres do the films that share directors with [Beyond Outrage] fall under,valid_json,True,partial overlap: overgeneration,True,False,1.0,partial: overgeneration,0.0,0.5,0.3333333333333333,1.0,0,10,5,15
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1063,3,what genres are the movies directed by the [Slumdog Millionaire] director,valid_json,True,partial overlap: overgeneration,True,False,1.0,partial: overgeneration,0.0,0.5555555555555556,0.38461538461538464,1.0,0,8,5,13
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1064,3,the movies written by the screenwriter of [Frenchman's Creek] were directed by who,valid_json,True,retrieval miss,False,False,0.5,partial: missing + extra,0.0,0.08333333333333333,0.05263157894736842,0.2,4,18,5,40
Qwen2.5-3B GraphRAG Hybrid,Hybrid 3B,3B,hybrid,1065,3,the movies directed by the director of [Persona] starred who,valid_json,True,partial overlap: incomplete answer set,True,False,1.0,partial: incomplete answer set,0.0,0.17391304347826084,1.0,0.09523809523809523,19,0,21,2
